id,temp_range,head,head_image,head_color,head_material,head_style,head_vector,outerwear,outerwear_image,outerwear_color,outerwear_material,outerwear_style,outerwear_vector,top,top_image,top_color,top_material,top_style,top_vector,bottom,bottom_image,bottom_color,bottom_material,bottom_style,bottom_vector,shoes,shoes_image,shoes_color,shoes_material,shoes_style,shoes_vector,general_vector
54,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_58_shoes_vector_78
55,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_58_shoes_vector_79
56,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_58_shoes_vector_80
57,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_59_shoes_vector_77
58,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_59_shoes_vector_78
59,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_59_shoes_vector_79
60,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_59_shoes_vector_80
61,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Fleece-Lined Joggers,fleece_lined_joggers.png,black,wool,casual,bottoms_vector_60,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_60_shoes_vector_77
62,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Fleece-Lined Joggers,fleece_lined_joggers.png,black,wool,casual,bottoms_vector_60,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_60_shoes_vector_78
63,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Fleece-Lined Joggers,fleece_lined_joggers.png,black,wool,casual,bottoms_vector_60,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_60_shoes_vector_79
64,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Black Long Coat,black_long_coat.png,black,polyester,casual,outerwear_vector_21,Gray Hoodie,gray_hoodie.png,grey,cotton,streetwear,tops_vector_40,Fleece-Lined Joggers,fleece_lined_joggers.png,black,wool,casual,bottoms_vector_60,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_21_tops_vector_40_bottoms_vector_60_shoes_vector_80
65,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Thermal Fleece Pants,thermal_fleece_pants.png,black,polyester,sport,bottoms_vector_57,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_57_shoes_vector_77
66,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Thermal Fleece Pants,thermal_fleece_pants.png,black,polyester,sport,bottoms_vector_57,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_57_shoes_vector_78
67,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Thermal Fleece Pants,thermal_fleece_pants.png,black,polyester,sport,bottoms_vector_57,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_57_shoes_vector_79
68,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Thermal Fleece Pants,thermal_fleece_pants.png,black,polyester,sport,bottoms_vector_57,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_57_shoes_vector_80
69,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_58_shoes_vector_77
70,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_58_shoes_vector_78
71,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_58_shoes_vector_79
72,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_58_shoes_vector_80
73,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_59_shoes_vector_77
74,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_59_shoes_vector_78
75,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_59_shoes_vector_79
76,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_59_shoes_vector_80
77,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Fleece-Lined Joggers,fleece_lined_joggers.png,black,wool,casual,bottoms_vector_60,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_60_shoes_vector_77
78,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Fleece-Lined Joggers,fleece_lined_joggers.png,black,wool,casual,bottoms_vector_60,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_60_shoes_vector_78
79,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Fleece-Lined Joggers,fleece_lined_joggers.png,black,wool,casual,bottoms_vector_60,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_60_shoes_vector_79
80,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,Brown Cardigan,brown_cardigan.png,brown,cotton,grunge,tops_vector_37,Fleece-Lined Joggers,fleece_lined_joggers.png,black,wool,casual,bottoms_vector_60,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_22_tops_vector_37_bottoms_vector_60_shoes_vector_80
81,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Thermal Fleece Pants,thermal_fleece_pants.png,black,polyester,sport,bottoms_vector_57,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_57_shoes_vector_77
82,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Thermal Fleece Pants,thermal_fleece_pants.png,black,polyester,sport,bottoms_vector_57,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_57_shoes_vector_78
83,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Thermal Fleece Pants,thermal_fleece_pants.png,black,polyester,sport,bottoms_vector_57,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_57_shoes_vector_79
84,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Thermal Fleece Pants,thermal_fleece_pants.png,black,polyester,sport,bottoms_vector_57,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_57_shoes_vector_80
85,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_58_shoes_vector_77
86,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_58_shoes_vector_78
87,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Wool-Lined Boots,wool_lined_boots.png,brown,wool,casual,shoes_vector_79,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_58_shoes_vector_79
88,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Snow Pants,snow_pants.png,black,polyester,casual,bottoms_vector_58,Brown Furry Boots,brown_furry_boots.png,brown,wool,casual,shoes_vector_80,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_58_shoes_vector_80
89,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Beige Ankle Boots,beige_ankle_boots.png,beige,leather,classic,shoes_vector_77,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_59_shoes_vector_77
90,-20_-10,Brown Hat and Scarf Set,brown_hat_and_scarf_set.png,brown,wool,grunge,head_vector_1,Blue Puffer Jacket,blue_puffer_jacket.png,blue,polyester,streetwear,outerwear_vector_22,White Chunky Sweater,white_chunky_sweater.png,white,wool,minimalism,tops_vector_38,Thermal Underwear,thermal_underwear.png,black,polyester,sport,bottoms_vector_59,Black Snow Boots,black_snow_boots.png,black,leather,military,shoes_vector_78,general_head_vector_1_outerwear_vector_22_tops_vector_38_bottoms_vector_59_shoes_vector_78
